n_estimators,num_leaves,learning_rate,k,accuracy,precision_1,recall_1,profit_1,max_drawdown_1,precision_0,recall_0,profit_0,max_drawdown_0
100,20,0.05,7,0.4008064055991936,0.3965036465036465,0.559981823689791,1.0459445787119113,-27.17291632084982,0.405541766692436,0.5165854669845548,-0.28653977958426147,-48.288414316338056
100,20,0.05,8,0.3999125126000875,0.3955546117363913,0.5642734524891447,0.639867988616994,-26.970649060440604,0.40499979441634804,0.5105214056183269,-0.44356809106123085,-59.85347620236346
100,20,0.05,9,0.4005971965994028,0.39643169494490116,0.5721498535797234,1.054510683609318,-25.745830496786436,0.40569855241750447,0.5040427075774853,-0.31100362903017476,-48.08360484512049
100,20,0.05,10,0.40065425359934576,0.3960073475895054,0.5768958901343028,0.4410677428586438,-28.710511515264397,0.40609565621174387,0.4986006012231782,-0.5067980969474579,-61.82527155844607
100,20,0.05,11,0.40145305159854694,0.4001627972819932,0.5708876098152075,0.6893049847419062,-29.72304821238997,0.4028960467316632,0.5076189488960299,-0.4243960023744998,-57.61603406615664
100,20,0.05,12,0.40052112059947886,0.40008583997997066,0.564778349994951,0.4334767233728338,-28.726388433208463,0.4009915071721728,0.5114543381362081,-0.5077434890409742,-61.14057966887494
100,20,0.1,1,0.3736853116263147,0.41721087002317253,0.39997980409976774,0.6956540063941183,-25.284848136745172,0.3490815992378911,0.6077537058152793,-0.4257159204763764,-56.88507073003411
100,20,0.1,2,0.3731717986268282,0.3629455695789714,0.561900434211855,0.4606037639328704,-28.390884407159316,0.38747946705603215,0.44013683010262256,-0.5027841128370565,-58.86136900008073
100,20,0.1,3,0.37393255862606745,0.3663819402074436,0.5457437140260527,0.17938570951409027,-27.058382158676835,0.3837446328663746,0.4585881621229398,-0.5958939902286053,-66.5056443360745
100,20,0.1,4,0.37583445862416553,0.3706288568909786,0.5094415833585783,0.4773456678299921,-33.85729417169277,0.3798596780850186,0.47703949414325697,-0.4941772519476476,-63.40268178107384
100,20,0.1,5,0.39761121360238877,0.39573226335947476,0.547763304049278,0.8016367278360796,-24.961061835692824,0.3988385315139701,0.5090183476728517,-0.3783537538805021,-62.199955529559894
100,20,0.1,6,0.3972118146027882,0.3960590040297238,0.540896697970312,0.8801995016399402,-28.340656973780376,0.3982226827129991,0.5179330361770499,-0.37894298923511194,-55.68251476792655
100,20,0.1,7,0.3980866886019133,0.39306133973318275,0.5623043522165001,0.9309877848520289,-26.994692222297967,0.40324837793138546,0.49284751736291077,-0.35022241941133414,-57.876925090108024
100,20,0.1,8,0.40074934859925065,0.3983395032886461,0.5595779056851459,1.099018177140851,-31.643445715619684,0.40297438490057297,0.4957499740852078,-0.24909447649406968,-49.05499712404349
100,20,0.1,9,0.3995131136004869,0.3973760205354915,0.5627587599717258,1.03789679394666,-25.684523370043756,0.4012699203187251,0.5011402508551881,-0.29376688407712725,-55.03588626363935
100,20,0.1,10,0.3994750756005249,0.3962765016104485,0.5652832475007573,0.5789253356100552,-32.22374579894538,0.40144834930777423,0.4884420026951384,-0.4623629158747813,-63.65486725582051
100,20,0.1,11,0.40164324159835674,0.40066736916051987,0.5759365848732707,0.5816996392311,-31.89085504591543,0.40294882174969104,0.4901005493935939,-0.4771824629403344,-62.6170533950267
100,20,0.1,12,0.4010536525989463,0.3995721162417543,0.5657881450065637,0.7794347514712479,-27.33041292569462,0.40145466705680727,0.49777132787395045,-0.3982843326140615,-54.567442300862716
100,20,0.2,1,0.3735331596264668,0.4181615598885794,0.3789760678582248,0.9868621422550914,-20.723537898994906,0.35039995379595135,0.6289001762205867,-0.3395028599840365,-49.86326896815
100,20,0.2,2,0.3738564826261435,0.3645449583844999,0.5395839644552156,0.5362718572869147,-33.3157143451275,0.3872370022604764,0.4616979371825438,-0.47864351454491605,-57.265925873255306
100,20,0.2,3,0.3756632876243367,0.3686331617447846,0.5495809350701808,1.347623889828312,-26.239642931712027,0.38618331653004867,0.4566186379185239,-0.17716826218725523,-43.98631500519015
100,20,0.2,4,0.37591053462408947,0.366883884255664,0.5486216298091487,0.5925907046129157,-38.42760665058168,0.3874791628079274,0.4337099616461076,-0.4608695368389847,-69.24360977124915
100,20,0.2,5,0.39063124060936877,0.385526029976106,0.5376653539331516,0.9908940417078225,-25.279320626663885,0.3967476240760296,0.48683528558100964,-0.3344374398336982,-53.54856819441863
100,20,0.2,6,0.3932939006067061,0.3887145047083729,0.5377158436837322,1.3266766035033846,-22.473802121391593,0.3982286096256685,0.4940395978024256,-0.25428778449276634,-57.923463856216564
100,20,0.2,7,0.3919625706080374,0.39192723138146673,0.5221145107543169,0.46185480782584754,-33.60991430517286,0.3911497272176197,0.5016585466984554,-0.4899082264610427,-66.8294051525598
100,20,0.2,8,0.39755415660244586,0.3924371850316309,0.5543774613753408,2.0706364004065394,-25.45694784422634,0.4031477525395649,0.4792681662693065,0.08007994095100801,-44.43273253831042
100,20,0.2,9,0.39473934460526067,0.3923404567819637,0.5394829849540543,1.1194402427165855,-24.669077236686388,0.39710808633337574,0.4853840572198611,-0.28007190557460326,-52.30553788602451
100,20,0.2,10,0.3940736796059263,0.3933986856114844,0.5409976774714733,0.22053831528703816,-30.965429821309755,0.39336311423101467,0.47921633668497976,-0.6031508764152216,-69.44410115367839
100,20,0.2,11,0.39816276460183725,0.40014858841010403,0.5438755932545694,1.2517470213859734,-27.23751345745147,0.3964785744590581,0.4843474655333264,-0.2893207645248095,-44.86105488636691
100,20,0.2,12,0.39793453660206546,0.3982343203972779,0.5466020397859235,0.6675829620876643,-31.122409184408344,0.39731155351369746,0.48408831761169274,-0.433869935461503,-47.055199674372375
100,31,0.05,1,0.37292455162707544,0.415866239772323,0.41315762900131275,0.6569953932249548,-26.658128497326498,0.347243328673029,0.5921530009329325,-0.43618010091472736,-56.96726843040102
100,31,0.05,2,0.37425588162574414,0.3653537861880363,0.5868423709986873,0.5805193649608753,-28.052601261945284,0.38789367234903205,0.41748730175183996,-0.459853051655021,-56.904392386284925
100,31,0.05,3,0.37292455162707544,0.36548904363380824,0.5777037261435929,0.3752768257891528,-30.455902812648628,0.3838668735016218,0.4232403856121074,-0.528108495800321,-62.580976290337766
100,31,0.05,4,0.37322885562677116,0.36690168950379143,0.5570029284055337,0.14235653300343176,-30.598337330420573,0.3813521278506015,0.44029231885560277,-0.6078743476598778,-72.07360182858731
100,31,0.05,5,0.3987143156012857,0.39577571033442294,0.5562960718974048,1.0942402572605556,-25.713448956597546,0.4020943678486233,0.5154452161293667,-0.28761772932662,-52.44527523111104
100,31,0.05,6,0.3979155176020845,0.3952944562362845,0.5547813793799858,1.1804640623609979,-31.346459102043305,0.40090435625176635,0.5146677723644656,-0.26418553566923664,-58.06546752637032
100,31,0.05,7,0.3997603606002396,0.39744195341739036,0.5522568918509543,1.07410576571995,-27.221452615859825,0.40173920012823594,0.5195915828755053,-0.2862612186087258,-49.524735002984
100,31,0.05,8,0.39932292360067706,0.396353960663047,0.556548520650308,0.9751973301016945,-23.8432444795439,0.4027065239345587,0.5166891261532083,-0.33089131390959425,-61.106076171071976
100,31,0.05,9,0.4013008995986991,0.397907622233293,0.5645763909926285,1.0042976487171522,-30.601415315352927,0.40478633882024545,0.511091531045921,-0.3169488461308422,-48.10841362797036
100,31,0.05,10,0.4008254245991746,0.3970840180413272,0.5734120973442391,0.6806665074692777,-24.651897004147465,0.40484980701459977,0.5001554887529802,-0.4338312867348988,-54.620426007313704
100,31,0.05,11,0.40173833659826164,0.4018446741314958,0.565333737251338,0.9137553378694039,-25.73839889787351,0.4014909046712312,0.513631180677931,-0.3478453922624688,-53.76948568205194
100,31,0.05,12,0.4000836835999163,0.4024439618683058,0.5520549328486317,0.44295222237015563,-28.459477042725734,0.39745308310991956,0.5224940395978024,-0.5093780441664435,-62.677690856380984
100,31,0.1,1,0.3735331596264668,0.4169995206902061,0.3953347470463496,0.7076251555742943,-24.797887591222576,0.34938761020057985,0.612107390898725,-0.4247653124694981,-58.135229982414174
100,31,0.1,2,0.3727723996272276,0.3622870249017038,0.5582651721700495,0.2868699619773669,-31.435880066000955,0.3874625782454867,0.44272830931895923,-0.5609574528445479,-63.97907206784191
100,31,0.1,3,0.37433195762566807,0.36548206087400104,0.5426133494900535,1.4760941817600681,-19.524627967447785,0.38575872796405114,0.46273452886907845,-0.1524971195483924,-40.68061417129943
100,31,0.1,4,0.37444607162555393,0.3664423142293834,0.5442795112592144,0.22530804008141958,-25.75777514306551,0.38445872556118754,0.44029231885560277,-0.5645469931172404,-70.54924342144986
100,31,0.1,5,0.3945111166054889,0.3911513323278029,0.5499343633242452,0.5792004708801952,-30.64818529506967,0.39843879754193656,0.49735669119933656,-0.45315692693044396,-58.199239541472004
100,31,0.1,6,0.39645105460354896,0.3906439420951294,0.5531657073614057,0.8730301705083872,-26.43690387579792,0.403136492370123,0.4942987457240593,-0.33002673469753663,-53.22149615396313
100,31,0.1,7,0.39696456760303545,0.39195890264350186,0.5547308896294052,0.6540214308875603,-28.274646706472726,0.4023764056863993,0.49144811858608894,-0.39255615004056,-55.05303422847498
100,31,0.1,8,0.39738298560261703,0.3912782909116548,0.560385741694436,1.0346175203598595,-26.895698565047944,0.4040429997002013,0.4889602985384057,-0.25794157807000573,-49.81190167728859
100,31,0.1,9,0.39995055060004947,0.3968913789987349,0.5543774613753408,1.5843723021505887,-25.23286790521604,0.40220488046575004,0.5048719809267129,-0.1108974501138601,-48.29329555668468
100,31,0.1,10,0.3980106126019894,0.39621824480369516,0.5543774613753408,0.22949574076888934,-27.754814338620438,0.39881991190891714,0.49746035036799,-0.5907466222601496,-69.02816027393213
100,31,0.1,11,0.40055915859944086,0.39891722467587976,0.5654852065030799,1.1792073428235805,-26.712757678303085,0.40191467920725565,0.49611278117549495,-0.2858260571413985,-51.22533380848005
100,31,0.1,12,0.39995055060004947,0.3995651386120674,0.5566999899020498,0.6921752805860013,-28.167043910011518,0.39956412681442494,0.5036280709028713,-0.43261110633018285,-53.935196331610115
100,31,0.2,1,0.3734761026265239,0.4170840738945441,0.39099262849641525,0.7105461548240779,-26.620059058551966,0.3496707044572504,0.6164092463978439,-0.42529274044079,-58.228987948611845
100,31,0.2,2,0.37222084862777916,0.3635935713805393,0.5459961627789559,0.415322570241464,-31.08847348891717,0.38554805471664594,0.4499326215403752,-0.524692479681188,-61.28515026971584
100,31,0.2,3,0.37328591262671407,0.3646140101254095,0.5563465616479855,0.8444040203259016,-20.255424340474885,0.38832741509605756,0.4421063543070385,-0.3367968436717278,-47.8987265130953
100,31,0.2,4,0.3788014226211986,0.36970430572367285,0.5397354337069575,0.9085061451427279,-24.664196120542975,0.39014610314790066,0.4387374313258008,-0.395474853743065,-52.128098465868824
100,31,0.2,5,0.39095456360904546,0.38465941614195764,0.5428657982429567,0.501409718237334,-40.348263733020715,0.39944380683323033,0.46900590857261326,-0.512359799003318,-68.81295614564948
100,31,0.2,6,0.3911257346088743,0.386089930877218,0.5471069372917298,1.5243750679666834,-31.331184566029343,0.39883539023118375,0.4756919249507619,-0.10802185250630625,-38.853804989550376
100,31,0.2,7,0.3875311436124689,0.3844710636455477,0.538018782187216,0.4287113142765202,-32.179975453308515,0.3928403203014602,0.475484606613455,-0.547338034732571,-69.54407566345508
100,31,0.2,8,0.39046006960953994,0.38688394563218803,0.5418055134807634,1.5576561055554117,-29.355959932534518,0.39668142543953916,0.4782834041670986,-0.18634091798003594,-50.58310578642499
100,31,0.2,9,0.393388995606611,0.3912501375187942,0.5386751489447642,1.7811093925255794,-29.0825989943825,0.3952572553719716,0.47859438167305896,-0.03722696691444538,-36.95464842610386
100,31,0.2,10,0.3912969056087031,0.3912386149931782,0.5356962536605069,0.48616903372236386,-30.27635594671865,0.3927495012098315,0.4795273141909402,-0.5327184775135146,-63.97170680343674
100,31,0.2,11,0.3973069096026931,0.4003989311655564,0.5371604564273452,1.6517292597457405,-27.93391059322323,0.3959669254134323,0.4864724784907225,-0.1535936208119293,-44.54823991400487
100,31,0.2,12,0.39323684360676314,0.3962841282428911,0.5298394425931536,0.8016798746946072,-34.902560116720935,0.3927911654829837,0.49590546283818804,-0.40095129484018355,-60.88627962480642
150,5,0.05,1,0.3725822096274178,0.4172834131475838,0.38715540745228716,0.8017976695577456,-22.813463818298615,0.3485659152705903,0.6179123043433191,-0.3973881264805922,-51.052104720346385
150,5,0.05,2,0.3734000266266,0.36406932931424263,0.6098152075128749,0.3105792362664799,-34.01294759566675,0.3893527107812822,0.3915725095884731,-0.5450707642456522,-60.091714074340615
150,5,0.05,3,0.3720686966279313,0.3663350602294759,0.581944865192366,-0.009309255043533637,-40.02240959782318,0.38061185830649746,0.4165543692339587,-0.6505372887535573,-68.88054469837013
150,5,0.05,4,0.37416078662583924,0.3875107892070402,0.5213571644956074,0.538938569921547,-36.66634439255955,0.36044269628258524,0.4844511247019799,-0.45791753424013115,-62.05330960879955
150,5,0.05,5,0.40278438159721563,0.4016860810858082,0.5797738059173988,0.8513499149860295,-29.8596653797147,0.4040930310103368,0.5024878200476832,-0.36216770190066405,-55.85556269133997
150,5,0.05,6,0.40236596359763405,0.40263548364304386,0.5754316873674644,0.7745715364112289,-32.54690559834138,0.4020516623408726,0.5058049134445942,-0.38897437389261935,-58.87318807248704
150,5,0.05,7,0.40190950759809047,0.39993652360969073,0.572604261334949,0.7230939412809108,-31.05428685457706,0.4042193047642639,0.5074634601430497,-0.4106754939996269,-56.342088270931455
150,5,0.05,8,0.40405865459594137,0.4052320921081396,0.5615470059577906,1.205418439521417,-27.001636078047746,0.40277722516213743,0.5246708821395253,-0.24642142598680405,-49.11509439213297
150,5,0.05,9,0.4040015975959984,0.4032872387880452,0.5934060385741694,1.184164187145258,-28.5215242432879,0.4048899129544291,0.4918109256763761,-0.24629415907019925,-47.24633531313159
150,5,0.05,10,0.40337397059662605,0.40163157538419875,0.5990608906392002,1.1252366745928732,-30.63575115338177,0.40560836914528803,0.4842956359489997,-0.26642806694038934,-49.50276737300546
150,5,0.05,11,0.4036402365963598,0.4032940053195117,0.5971422801171362,0.7519382442555009,-36.641836066631996,0.4040768933040898,0.48699077433398985,-0.3947053842425423,-55.96879717732232
150,5,0.05,12,0.40365925559634075,0.4030314409585908,0.596081995354943,0.6952745424782618,-35.209296291461406,0.4044490251653354,0.488131025189178,-0.41514143639565226,-57.73368975843293
150,5,0.1,1,0.3729816086270184,0.4162976085031001,0.42714328991214784,0.5975736968562531,-25.690463482523594,0.34569240784945904,0.5779516948274075,-0.45263031651106056,-55.73439268333338
150,5,0.1,2,0.37416078662583924,0.36459619258007925,0.5666464707664344,0.4180635147737648,-30.021688426595016,0.38766802771023534,0.43795998756089977,-0.5155204109324734,-57.00617976957482
150,5,0.1,3,0.3718785066281215,0.3637167851643131,0.5604867211955973,0.046964884228861914,-39.33643110790961,0.3831716384078339,0.4380636467295532,-0.6391572773760528,-67.95993774772481
150,5,0.1,4,0.3737613876262386,0.3664119567778638,0.5495809350701808,0.531857426273096,-32.418878807198226,0.3833238599099296,0.45438996579247437,-0.471414925719576,-58.820859614648505
150,5,0.1,5,0.4009585575990414,0.39815077228283974,0.5674543067757245,0.4767130586286017,-32.291467350888084,0.40379303236446096,0.5076189488960299,-0.5132083148056474,-62.84623154891523
150,5,0.1,6,0.4002168165997832,0.39736379613356765,0.5707866303140462,0.2570521128959051,-31.728273295219704,0.4034839728931942,0.5030061158909506,-0.5803445159577347,-65.90477961075148
150,5,0.1,7,0.40213773559786226,0.3987153977728907,0.5766939311319802,0.2798486525362509,-31.95100342414125,0.40532594086021506,0.5001554887529802,-0.5688145782856914,-66.16042086195876
150,5,0.1,8,0.40305064759694936,0.4002551653258674,0.5702312430576593,0.6646810924270681,-30.729760579533618,0.4056283763976716,0.5020213537887426,-0.43475145058532294,-58.7553690341847
150,5,0.1,9,0.40413473059586524,0.40468927355278095,0.576037564374432,1.085086169014653,-33.586164124666006,0.4024151571934208,0.5008811029335545,-0.3067296067404707,-57.86012822400258
150,5,0.1,10,0.4018334315981666,0.40258265928764014,0.5729576895890134,0.7453280104114484,-36.13301376729143,0.4003975813799387,0.5010884212708614,-0.4181115103323344,-59.63282320232919
150,5,0.1,11,0.40145305159854694,0.40311772589405376,0.5770978491366253,0.5510933738027759,-35.32658052654608,0.39950402975821453,0.500984762102208,-0.4654445931749095,-59.75183566569756
150,5,0.1,12,0.4013199185986801,0.40270154679592274,0.5704836918105625,0.22599060199244803,-32.84113549074973,0.3994065771037666,0.502332331294703,-0.5845615540775375,-68.37722545627572
150,5,0.2,1,0.3730386656269613,0.41694396028099084,0.39856609108351004,0.8814433623679268,-25.968106063983065,0.3483326398383166,0.607442728309319,-0.36872035708995976,-54.027076517745044
150,5,0.2,2,0.37328591262671407,0.36288687211196435,0.5511461173381803,0.5205138838264014,-31.97856627079277,0.38720433932064735,0.4513838499015238,-0.4835266214254904,-60.927751461124686
150,5,0.2,3,0.372353981627646,0.3633397059792999,0.556548520650308,0.6496127269267609,-22.831061881799762,0.38475384753847536,0.4431429459935731,-0.43602570264394247,-54.75377345009708
150,5,0.2,4,0.37573936362426064,0.3685693158209796,0.5284762193274766,0.33864573694063194,-38.716385103402665,0.384435267572055,0.4680211464704053,-0.5292247153782845,-67.14688417238209
150,5,0.2,5,0.39863823960136174,0.39474348343368065,0.5528122791073412,0.6900641332118613,-29.262710077660063,0.4011224277696944,0.5001036591686535,-0.44511385304000284,-59.92109522060265
150,5,0.2,6,0.39806766960193235,0.3947340742558637,0.5684641017873372,0.4475000608774067,-30.573815342464403,0.40096291916547006,0.49207007359800975,-0.5240020532531585,-59.52815205104099
150,5,0.2,7,0.40061621559938376,0.3937374853276255,0.5758356053721094,0.4196656451158125,-28.88865200196715,0.4075330396475771,0.47947548460661343,-0.5256979221759153,-60.84730465182866
150,5,0.2,8,0.40029289259970713,0.39546277558845455,0.5624053317176613,0.5990040159614429,-32.90595515175639,0.4048121206903973,0.48745724059293044,-0.4488513732786892,-59.560379955144036
150,5,0.2,9,0.4002738735997261,0.3988144422489671,0.5604867211955973,0.41401929345256927,-33.753538080102075,0.4001102115213429,0.4892194464600394,-0.5224765842941514,-64.14521556852857
150,5,0.2,10,0.3995321326004679,0.39987603004448335,0.5537210946177926,0.2639553517174913,-33.47196026992401,0.3983399045445113,0.49746035036799,-0.600379459687947,-69.21705230733667
150,5,0.2,11,0.40052112059947886,0.401426907396622,0.5568009694032111,0.4277026054895965,-36.59493351852391,0.39804201509280035,0.5057530838602674,-0.5427000589751436,-65.80450981251212
150,5,0.2,12,0.39875235360124767,0.40109809123737933,0.5495809350701808,-0.01551629985164582,-40.51497591839578,0.3952336862445151,0.5088628589198715,-0.6650007811002644,-74.11853838366308
150,20,0.05,1,0.3734951216265049,0.41692558849860445,0.3997273553468646,0.616674645079895,-27.28629707809051,0.34894313783864245,0.6074945578936457,-0.45285202652112366,-57.356668912957
150,20,0.05,2,0.3738755016261245,0.3641633306645316,0.574118953852368,0.39827872257714314,-35.08045455820854,0.38807717523648966,0.42951176531564217,-0.5200004305655042,-58.20311646423394
150,20,0.05,3,0.3722969246277031,0.36523245929510234,0.5640210037362415,0.07086228033893538,-30.33170005281914,0.3821175186465345,0.43547216751321655,-0.632140364539553,-65.93039321916592
150,20,0.05,4,0.37431293862568704,0.3684931506849315,0.5296879733414117,0.4256090867576072,-33.83262680340134,0.3800605776204087,0.4617497667668705,-0.5121165945212954,-64.89542725529276
150,20,0.05,5,0.3986192206013808,0.3948268490808038,0.5595274159345652,0.8377001089221892,-29.13880379227069,0.40230500102901834,0.5065823572094952,-0.40317859757319596,-58.96107288242435
150,20,0.05,6,0.3988854866011145,0.3943213147624333,0.5560436231445016,1.2468824091410555,-31.00505592796732,0.40409979991016376,0.5129055664973567,-0.2547579123276613,-50.24282169169512
150,20,0.05,7,0.3996272276003728,0.3957599686977555,0.5617489649601131,0.8810216509780142,-34.22987754293869,0.4040383100460218,0.50507929926402,-0.3768141826261705,-52.99213241300086
150,20,0.05,8,0.3999125126000875,0.3943973716064326,0.5757851156215288,1.170619698233299,-31.033669636429575,0.40659900632723256,0.49626826992847517,-0.2660768553948889,-53.38750240834557
150,20,0.05,9,0.40116776659883224,0.39656434022091364,0.5746238513581743,1.2746932509361568,-28.975893529973746,0.40638324819521254,0.4989115787291386,-0.2376044925418802,-44.342473465190125
150,20,0.05,10,0.39936096160063905,0.39649195784803104,0.5775017671412703,0.5124083165053683,-35.177891253666196,0.40238671592984243,0.4910853114958018,-0.4863134290848844,-59.233821177762195
150,20,0.05,11,0.4018904885981095,0.40076389375569416,0.5774512773906897,1.3197878645025631,-29.83508536766859,0.40349410682939063,0.5003628070902871,-0.22378264157254713,-49.981634023269216
150,20,0.05,12,0.4010536525989463,0.40003527959075674,0.5725032818337877,0.9839762391484279,-28.30367833025793,0.4022788481458463,0.5032134342282575,-0.330290560341471,-50.15512067848596
150,20,0.1,1,0.3734000266266,0.41678994082840237,0.3983136423306069,0.6225769663131324,-25.4629519696944,0.3489940863570176,0.6086866383331606,-0.4520060827122332,-58.57409618617769
150,20,0.1,2,0.3728865136271135,0.36312868070127935,0.5417045339796022,0.5552478746785043,-29.746496791403825,0.3865417451074822,0.45760340002073185,-0.4608816176060829,-55.95090889123457
150,20,0.1,3,0.37471233762528766,0.36658799730276465,0.5489750580632131,0.7221089550994644,-25.34624484032173,0.38562120085713036,0.45703327459313775,-0.414227462975291,-47.930954593415116
150,20,0.1,4,0.37513075562486925,0.36986203700402837,0.5238311622740583,0.2744776491958423,-35.941001247800756,0.38035907419424614,0.4556857054006427,-0.557528970672668,-67.42515091366843
150,20,0.1,5,0.39848608760151394,0.39389290671341953,0.5444814702615369,0.9112607933807109,-24.3603072382429,0.40304847576211894,0.5016067171141287,-0.32571167873407525,-57.03085380142967
150,20,0.1,6,0.3970406436029594,0.3905380666929897,0.5493284863172776,0.8937364167335748,-27.97590150125949,0.40397834679498196,0.487353581424277,-0.3649081769778235,-51.1418081938914
150,20,0.1,7,0.39728789060271213,0.3920323530455142,0.5579622336665657,1.2043883038947545,-29.566798374953454,0.4026762429994442,0.4881828547735047,-0.24665705756057688,-54.18837050004731
150,20,0.1,8,0.39905665760094333,0.3930683194414761,0.5571543976572756,1.131400887562585,-34.95726339497028,0.4061374191588177,0.4849694205452472,-0.22465060305581275,-46.86249615371111
150,20,0.1,9,0.3989805816010194,0.3950445135685938,0.5578612541654044,1.0639298690766883,-28.99534932819424,0.40248399813488195,0.49212190318233645,-0.2986487126547821,-57.015678711535635
150,20,0.1,10,0.39705966260294034,0.3934180468303826,0.5564980308997274,0.7306016237054163,-30.45458998219389,0.40005201109570043,0.47838706333575204,-0.41506363045889394,-63.13416293701238
150,20,0.1,11,0.39987447460012554,0.40034295304462036,0.5540240331212763,0.9584853231532378,-30.49072469115326,0.3990855918938957,0.5021768425417228,-0.3932333359668454,-54.325792528022994
150,20,0.1,12,0.39894254360105746,0.3970001079097874,0.5572553771584369,0.3787895491412703,-39.89843929328349,0.400303387830777,0.4923810511039701,-0.5457755243856822,-63.443512359109754
150,20,0.2,1,0.3734951216265049,0.41810344827586204,0.3771079470867414,0.9900892690628309,-20.950702064570017,0.3505401123433674,0.6307142116720224,-0.3391901568808152,-49.28926957100097
150,20,0.2,2,0.3733049316266951,0.3636239456339856,0.537614864182571,0.3837863814132596,-33.01937984611372,0.388454441613215,0.45827718461697936,-0.523207500253943,-60.64583448384097
150,20,0.2,3,0.3745982236254018,0.36688159043589225,0.5516005250934061,1.2548009938596016,-23.92581377704384,0.3871743486973948,0.4506064061366228,-0.2006674891091893,-45.10771698806324
150,20,0.2,4,0.3752829076247171,0.3653418659481307,0.5476623245481167,0.8254032687871231,-34.757602008933986,0.3900131777108434,0.42951176531564217,-0.3755366958845481,-59.32211671965956
150,20,0.2,5,0.3892808916107191,0.3855434942056623,0.5307987478541856,0.6952631155816145,-25.25887509902494,0.39528273872650915,0.4829480667565046,-0.45330984694129284,-60.33712623483607
150,20,0.2,6,0.38633294661366707,0.3832489172722601,0.5272139755629607,1.028899628834123,-25.767287024947386,0.39325701346081265,0.4860578418161086,-0.3318783050327089,-58.640756882806976
150,20,0.2,7,0.3902888986097111,0.3888743112044083,0.5237806725234777,0.5339785420154439,-42.56185585377988,0.39224372100798194,0.4864724784907225,-0.46661653379260115,-65.40056819126934
150,20,0.2,8,0.39483443960516557,0.3893846876467825,0.5441280420074724,1.760391838338876,-26.531945407063393,0.4013777777777778,0.468072976054732,-0.009941686690410845,-45.14830223310265
150,20,0.2,9,0.39093554460906443,0.38762143870756466,0.5378673129354741,0.6379258217053045,-26.15357956699719,0.39544247408549643,0.4784907225044055,-0.430382984075541,-59.74004565821444
150,20,0.2,10,0.3924760836075239,0.3910706450197455,0.5399878824598606,0.7946869885077872,-21.834953786510376,0.3947792739791694,0.4695242044158806,-0.42361746049348503,-57.96923331529549
150,20,0.2,11,0.3945871926054128,0.39469665934229636,0.5350903766535393,1.3101609014484206,-26.75612745538997,0.395698190508706,0.4805639058774749,-0.3003301852617579,-50.39284697252768
150,20,0.2,12,0.39603263660396737,0.39571085228323166,0.5403413107139251,0.8222433708255146,-29.56429288446471,0.39684937419076394,0.4765730278843164,-0.41923874763599234,-50.31550801860571
150,31,0.05,1,0.3736662926263337,0.41733785502331494,0.3976572755730587,0.7145007000738759,-24.81230533207002,0.3492152965259442,0.6100860371099823,-0.41997529582362814,-56.9691594478042
150,31,0.05,2,0.3751117366248883,0.365691104027818,0.5734625870948198,0.5692937675948415,-31.51776113124039,0.38870817843866173,0.4335544728931274,-0.4674675228501761,-55.71610020694116
150,31,0.05,3,0.37461724262538276,0.3676285240464345,0.5596283954357265,1.1494999860389443,-29.398159420163132,0.3841177782734776,0.44625272105317715,-0.26558697220333816,-47.84145631790286
150,31,0.05,4,0.3764430666235569,0.36958671847403746,0.528274260325154,0.6090473202092173,-24.889816624214568,0.38296216216216217,0.4590027987975536,-0.45515783825655387,-58.01884213933614
150,31,0.05,5,0.3977823846022176,0.3945161290322581,0.5557406846410179,1.055153471232296,-26.643348149654965,0.4008846657929227,0.5073079713900694,-0.30144616078358677,-54.75531310420739
150,31,0.05,6,0.3968884916031115,0.3923736622014317,0.5590225184287589,1.1333802148425995,-28.500167148092455,0.4022712201591512,0.5030579454752773,-0.26310814220341183,-58.09786146442717
150,31,0.05,7,0.39917077160082926,0.3946705460738743,0.5615974957083713,1.1271194056458156,-28.13620168081846,0.40401374224903636,0.4997926816626931,-0.2826820866080204,-46.96718535297812
150,31,0.05,8,0.39825785960174215,0.3939095229713079,0.5649298192466929,0.6628760511336027,-33.13280071888066,0.4034219575610165,0.4986006012231782,-0.42561011128776316,-60.13370529646623
150,31,0.05,9,0.40014074059985927,0.39763499073942155,0.5636675754821772,1.0213253254508188,-24.259387509563314,0.40208411176153114,0.5019695242044159,-0.3068191903755897,-58.6155958733214
150,31,0.05,10,0.3987143156012857,0.39495065732119816,0.5718469150762395,0.34377748853254797,-28.766263345943425,0.4022827562797013,0.4913962890017622,-0.5512370693277753,-64.23504759705662
150,31,0.05,11,0.40093953859906045,0.4012031466913466,0.5690699787943048,0.719880588314127,-30.5190389968316,0.400592251377807,0.5048201513423862,-0.4206158453176342,-55.045797004289724
150,31,0.05,12,0.4001217215998783,0.40225563909774437,0.5618499444612743,0.594629172535486,-29.617016386089173,0.3976307916228673,0.509743961853426,-0.4661150490411654,-64.37918677096394
150,31,0.1,1,0.3736662926263337,0.4174679056776065,0.39240634151267295,0.7473004978633675,-25.79873725032249,0.3496554973205347,0.6154763138799627,-0.41220847462255594,-57.0201593000479
150,31,0.1,2,0.37222084862777916,0.36234555259744694,0.5359991921639907,0.3453770673424046,-32.449100070590504,0.38615023474178406,0.46040219757437545,-0.5447162347884378,-67.22797675687058
