n_estimators,num_leaves,learning_rate,k,threshold,profit_1,max_drawdown_1,profit_0,max_drawdown_0
50,5,0.05,1,0.35,-0.04496904067141727,-9.99385250171921,0.0,0.0
50,5,0.05,1,0.39999999999999997,-0.04496904067141727,-9.99385250171921,0.0,0.0
50,5,0.05,1,0.44999999999999996,-0.05868663835242893,-11.01620518621346,-0.01657443807418313,-4.275108534057041
50,5,0.05,1,0.49999999999999994,-0.03724173127560426,-9.996269357332,0.004493472071656068,-4.955466124337832
50,5,0.05,1,0.5499999999999999,0.04118014222207189,-3.2991181211344087,0.0827064113300453,-6.987897591763496
50,5,0.05,1,0.5999999999999999,-0.014433864730784784,-2.928608497376433,0.0237860032986299,-9.733705802382348
50,5,0.05,1,0.6499999999999999,0.003856383700429289,-0.7177454847948687,0.04253018937566888,-8.105438867097787
50,5,0.05,2,0.35,-0.04496904067141727,-9.99385250171921,0.0,0.0
50,5,0.05,2,0.39999999999999997,-0.05137739374769734,-10.482271711418395,-0.006727097879594024,-0.7128644322163625
50,5,0.05,2,0.44999999999999996,-0.05012362678694171,-11.972273513474727,-0.006899534467364465,-4.318330805813813
50,5,0.05,2,0.49999999999999994,-0.04268908118112269,-10.477699261229908,-0.0011748640124441545,-5.249418424947707
50,5,0.05,2,0.5499999999999999,0.03218048582576083,-3.919348884376067,0.07350728014630059,-6.360260802001596
50,5,0.05,2,0.5999999999999999,-0.006230091088726963,-3.199934659588071,0.03239053340117026,-9.812296171498264
50,5,0.05,2,0.6499999999999999,0.0032115972262491965,-0.7414919690795774,0.041859621374734646,-8.06566268496543
50,5,0.05,3,0.35,-0.04496904067141727,-9.99385250171921,0.0,0.0
50,5,0.05,3,0.39999999999999997,-0.05083611206371641,-10.445350841301591,-0.006171689509505973,-0.6783271948565801
50,5,0.05,3,0.44999999999999996,-0.0457662047803612,-11.322958928612392,-0.0021697275501374458,-3.739641298964116
50,5,0.05,3,0.49999999999999994,-0.03671278607364847,-9.924038957840063,0.0049150750617650285,-5.333585865710415
50,5,0.05,3,0.5499999999999999,0.024589836298539725,-4.022673160082584,0.06564965232184394,-6.285433063719249
50,5,0.05,3,0.5999999999999999,-0.010676370152160941,-3.2732885125558813,0.02776452434192489,-9.937672985593727
50,5,0.05,3,0.6499999999999999,0.004027784563072734,-0.6972385589771757,0.04270656270722428,-8.06566268496543
50,5,0.05,4,0.35,-0.04414555370078421,-9.738638755362583,0.0008371062187919609,-0.3945466834449851
50,5,0.05,4,0.39999999999999997,-0.08010497979677789,-12.569347060795371,-0.03717530157582105,-3.9054989769404487
50,5,0.05,4,0.44999999999999996,-0.06735200126583296,-13.487481036800828,-0.024721750345408577,-5.37641017164435
50,5,0.05,4,0.49999999999999994,-0.053314176172717276,-10.209773965418076,-0.01211931711348424,-6.1603842372061255
50,5,0.05,4,0.5499999999999999,0.03548516543329372,-3.6634309105559613,0.07692563679281061,-6.650437146040113
50,5,0.05,4,0.5999999999999999,-0.0025392436457072343,-1.8965476669576742,0.03621574603728184,-8.597596061831577
50,5,0.05,4,0.6499999999999999,0.0,0.0,0.03846934321331119,-7.934154773040238
50,5,0.05,5,0.35,-0.04003428044105917,-9.52877987467634,0.005147123575961476,0.0
50,5,0.05,5,0.39999999999999997,-0.06654160500625128,-11.102417762234763,-0.022859192308308907,-2.4926309200673735
50,5,0.05,5,0.44999999999999996,-0.07819491040599214,-12.295133947853019,-0.036044018993801274,-4.633475016553958
50,5,0.05,5,0.49999999999999994,-0.0502253947634661,-10.959690679675498,-0.009079087230516425,-5.00589206511886
50,5,0.05,5,0.5499999999999999,0.06437805364231175,-4.265372754834037,0.10692156140607456,-6.743528930504055
50,5,0.05,5,0.5999999999999999,0.011378829076036823,-3.2163527396174456,0.051061162633072144,-7.546870293754027
50,5,0.05,5,0.6499999999999999,0.008183178474493902,-0.004922686474097507,0.04699064040558132,-7.938686662860027
50,5,0.05,6,0.35,-0.04496904067141727,-9.99385250171921,0.0,0.0
50,5,0.05,6,0.39999999999999997,-0.044468217470407856,-10.250031182749488,0.000406214197347321,-0.7484900458245953
50,5,0.05,6,0.44999999999999996,-0.05929863211135633,-11.066314492155994,-0.016064205314183955,-3.73916039920354
50,5,0.05,6,0.49999999999999994,-0.04976918857319901,-10.902967246355086,-0.008691759465877857,-5.202302158011232
50,5,0.05,6,0.5499999999999999,0.057141019850693864,-4.265372754834015,0.09943298519588661,-6.762578534843766
50,5,0.05,6,0.5999999999999999,0.018810444982745977,-3.4664266686522827,0.05866108690136573,-7.5121825945261556
50,5,0.05,6,0.6499999999999999,0.006319940804686119,-0.019812769329830004,0.045053443694216266,-7.938686662859927
50,5,0.05,7,0.35,-0.04496904067141727,-9.99385250171921,0.0,0.0
50,5,0.05,7,0.39999999999999997,-0.05247609845777923,-10.699075707724464,-0.007996980323453196,-1.3725343204031897
50,5,0.05,7,0.44999999999999996,-0.05877196965766107,-12.162403450151336,-0.015455118835074555,-4.261965780635961
50,5,0.05,7,0.49999999999999994,-0.0594124936292838,-11.772395026338938,-0.01836797735059592,-5.972208702782879
50,5,0.05,7,0.5499999999999999,0.023935579127966067,-6.04912467834835,0.06523937652029588,-6.648739991386723
50,5,0.05,7,0.5999999999999999,0.0053784769728715265,-3.1980335562671027,0.04473813239272717,-7.692962614657406
50,5,0.05,7,0.6499999999999999,0.009093829154869892,-0.7586541660530984,0.04807499813927518,-7.683287143820138
50,5,0.05,8,0.35,-0.04496904067141727,-9.99385250171921,0.0,0.0
