n_estimators,num_leaves,learning_rate,k,threshold,accuracy,precision_1,recall_1,profit_1,max_drawdown_1,precision_0,recall_0,profit_0,max_drawdown_0
50,5,0.05,5,0.44999999999999996,0.5251141552511416,0.514030612244898,0.9200913242009132,0.0006662289800236643,-9.777434503676615,0.6195652173913043,0.13013698630136986,0.04678772944438392,-3.098996570939347
50,5,0.05,5,0.49999999999999994,0.5395738203957382,0.5408805031446541,0.5235920852359208,0.02403886387283194,-8.521617583903728,0.5383480825958702,0.5555555555555556,0.06862682722799218,-4.359817864979897
50,5,0.05,5,0.5499999999999999,0.5213089802130898,0.5481099656357389,0.24277016742770166,-0.013035731633073255,-8.93866060932651,0.5136852394916911,0.799847792998478,0.02831870213318588,-4.925138759354392
50,5,0.05,5,0.5999999999999999,0.510654490106545,0.6029411764705882,0.0624048706240487,0.03794654817978671,-3.6557103064066583,0.5056179775280899,0.958904109589041,0.07877541154672785,-7.543246565302922
50,5,0.05,5,0.6499999999999999,0.5007610350076104,1.0,0.0015220700152207,0.003926221539206187,0.0,0.5003808073115004,1.0,0.04256135483658219,-7.934154773040238
50,5,0.05,6,0.35,0.5,0.5,1.0,-0.04496904067141727,-9.99385250171921,0.0,0.0,0.0,0.0
50,5,0.05,6,0.39999999999999997,0.5011415525114156,0.5005723006486074,0.9984779299847792,-0.045762842392557346,-9.896891567189419,0.7142857142857143,0.00380517503805175,-0.0008432286630892794,-0.41792973840116676
50,5,0.05,6,0.44999999999999996,0.5224505327245054,0.5125371865703358,0.9178082191780822,-0.018828127479793677,-9.274654239147452,0.6072727272727273,0.12709284627092846,0.02648148774210579,-3.236245823736329
50,5,0.05,6,0.49999999999999994,0.5365296803652968,0.5376175548589341,0.5220700152207002,0.0263369461069618,-8.089671707815754,0.5355029585798816,0.5509893455098934,0.0710343862084406,-4.267705224812882
50,5,0.05,6,0.5499999999999999,0.519406392694064,0.5454545454545454,0.2328767123287671,-0.014355912096109646,-7.727690653424365,0.5123367198838897,0.8059360730593608,0.02678379072870829,-5.148714726087079
50,5,0.05,6,0.5999999999999999,0.5114155251141552,0.625,0.05707762557077625,0.060721234998582396,-1.3349217330414094,0.5059808612440191,0.9657534246575342,0.10218942719256252,-7.543246565302846
50,5,0.05,6,0.6499999999999999,0.5003805175038052,0.6666666666666666,0.0015220700152207,0.009054947318149376,-0.12515141599068297,0.5001904761904762,0.9992389649923896,0.047933848234070986,-7.934154773040238
50,5,0.05,7,0.35,0.5,0.5,1.0,-0.04496904067141727,-9.99385250171921,0.0,0.0,0.0,0.0
50,5,0.05,7,0.39999999999999997,0.5019025875190258,0.5009589566551592,0.9939117199391172,-0.04610416659526029,-9.984272320706113,0.6190476190476191,0.00989345509893455,-0.001210357483557578,-0.5674754498491503
50,5,0.05,7,0.44999999999999996,0.5247336377473364,0.5138829560017086,0.9155251141552512,-0.012005674946516498,-9.429895144019873,0.6132404181184669,0.1339421613394216,0.03359266055838006,-3.1449361843854837
50,5,0.05,7,0.49999999999999994,0.5395738203957382,0.5410094637223974,0.5220700152207002,0.043842980641052964,-8.046155237051396,0.538235294117647,0.5570776255707762,0.08945555838338315,-4.247806508947633
50,5,0.05,7,0.5499999999999999,0.5213089802130898,0.551660516605166,0.22754946727549466,-0.01872367073223269,-8.270934856612572,0.5134228187919463,0.815068493150685,0.022130851282299968,-5.125257515332735
50,5,0.05,7,0.5999999999999999,0.5102739726027398,0.6708860759493671,0.04033485540334855,0.03761792098030181,-2.958621740390705,0.5052961945861122,0.9802130898021308,0.07830240606535277,-7.543246565302845
50,5,0.05,7,0.6499999999999999,0.5026636225266362,0.8181818181818182,0.00684931506849315,0.024303040446306712,-0.268878849725962,0.5013374092472297,0.9984779299847792,0.0638251571857289,-7.934154773040238
50,5,0.05,8,0.35,0.5,0.5,1.0,-0.04496904067141727,-9.99385250171921,0.0,0.0,0.0,0.0
50,5,0.05,8,0.39999999999999997,0.5011415525114156,0.5005758157389635,0.9923896499238964,-0.049171030931619675,-9.984272320706497,0.5652173913043478,0.00989345509893455,-0.004427230872717236,-0.7102558355944801
50,5,0.05,8,0.44999999999999996,0.5232115677321156,0.5129511677282378,0.9193302891933028,-0.014542689755527749,-9.318222265877754,0.6117216117216118,0.12709284627092846,0.03095229446780312,-3.318549096164735
50,5,0.05,8,0.49999999999999994,0.5395738203957382,0.5409448818897638,0.5228310502283106,0.04391900362045842,-8.046155237051392,0.5382916053019146,0.556316590563166,0.08953463961463015,-4.24780650894766
50,5,0.05,8,0.5499999999999999,0.525875190258752,0.5586206896551724,0.2465753424657534,-0.008610137816662089,-8.63728335478402,0.5166015625,0.8051750380517504,0.03281914580699352,-4.942047886853512
50,5,0.05,8,0.5999999999999999,0.5076103500761036,0.6515151515151515,0.03272450532724505,0.0327986897068282,-3.5113774071734665,0.5039032006245121,0.982496194824962,0.07325557499883106,-7.549543314881264
50,5,0.05,8,0.6499999999999999,0.5026636225266362,0.8888888888888888,0.0060882800608828,0.02125095695775303,-0.268878849725962,0.5013363879343261,0.9992389649923896,0.060645652003882056,-7.934154773040238
50,5,0.05,9,0.35,0.5,0.5,1.0,-0.04496904067141727,-9.99385250171921,0.0,0.0,0.0,0.0
50,5,0.05,9,0.39999999999999997,0.502283105022831,0.5011547344110855,0.9908675799086758,-0.045011012445740683,-9.866841805601542,0.6,0.0136986301369863,-8.123870002185729e-05,-0.6626675729860907
50,5,0.05,9,0.44999999999999996,0.5300608828006088,0.5187826913932477,0.830289193302892,0.012602622754520842,-9.235778533979273,0.5752380952380952,0.2298325722983257,0.05921239346072937,-2.6888243360252795
50,5,0.05,9,0.49999999999999994,0.5353881278538812,0.5385892116182572,0.4939117199391172,0.0177942117374994,-8.657945946440924,0.5326774420238932,0.5768645357686454,0.06212118807812539,-4.8329842343871166
50,5,0.05,9,0.5499999999999999,0.5190258751902588,0.5502008032128514,0.2085235920852359,-0.019209297234705547,-8.053829948518805,0.5117370892018779,0.8295281582952816,0.021610310411494638,-5.356773726967133
50,5,0.05,9,0.5999999999999999,0.5125570776255708,0.6666666666666666,0.0502283105022831,0.06469909095676041,-1.4814171884597969,0.5065243179122183,0.9748858447488584,0.10633162834167975,-7.549543314881185
50,5,0.05,9,0.6499999999999999,0.5019025875190258,0.8571428571428571,0.0045662100456621,0.015433453186672885,-0.268878849725962,0.5009538344143457,0.9992389649923896,0.05458498425101754,-7.934154773040238
50,5,0.1,1,0.35,0.5003805175038052,0.5001904761904762,0.9992389649923896,-0.0448659211790432,-9.996859641056243,0.6666666666666666,0.0015220700152207,0.0001055630730146806,-0.11107176201667764
50,5,0.1,1,0.39999999999999997,0.5,0.5,0.9961948249619482,-0.045284552424345814,-10.169020683019548,0.5,0.00380517503805175,-0.0003437331968266788,-0.3023270934298201
50,5,0.1,1,0.44999999999999996,0.5407153729071538,0.5252239509665252,0.84779299847793,0.027230777909670545,-9.332627649522939,0.6055226824457594,0.23363774733637746,0.07427701291594357,-2.6130150865238857
50,5,0.1,1,0.49999999999999994,0.5384322678843226,0.5432733504712939,0.4824961948249619,-0.01670004180132556,-9.1306853182859,0.5345653661875428,0.5943683409436834,0.025747909704243455,-4.554848838611345
50,5,0.1,1,0.5499999999999999,0.5273972602739726,0.5501392757660167,0.3006088280060883,-0.014753278842352113,-9.481332154681468,0.518848167539267,0.754185692541857,0.0267740738402098,-4.832643463958222
50,5,0.1,1,0.5999999999999999,0.504185692541857,0.5797101449275363,0.030441400304414,-0.025736579033487472,-4.37649283369036,0.502149277061352,0.9779299847792998,0.012458738731055075,-7.83726332899104
50,5,0.1,1,0.6499999999999999,0.5,0.5,0.0076103500761035,-0.018549221618794576,-3.061198600846903,0.5,0.9923896499238964,0.019498356865211175,-7.549543314881039
50,5,0.1,2,0.35,0.5,0.5,1.0,-0.04496904067141727,-9.99385250171921,0.0,0.0,0.0,0.0
50,5,0.1,2,0.39999999999999997,0.5030441400304414,0.501527883880825,0.9992389649923896,-0.03914793128628424,-9.867868935405909,0.9,0.00684931506849315,0.006086724787751185,-0.11107176201668542
50,5,0.1,2,0.44999999999999996,0.5197869101978692,0.5111876075731497,0.9041095890410958,-0.020705373397143845,-9.450824965978995,0.5855263157894737,0.1354642313546423,0.024535203178179144,-3.0238005234926755
50,5,0.1,2,0.49999999999999994,0.532724505327245,0.5338050314465409,0.5167427701674278,0.009420023144445455,-7.967514603351636,0.5317109144542773,0.5487062404870624,0.05346386932325253,-4.1724226801250985
50,5,0.1,2,0.5499999999999999,0.5171232876712328,0.5379426644182125,0.24277016742770166,-0.023982699537773433,-8.911447612363652,0.5110565110565111,0.791476407914764,0.016827761269440522,-5.560425109616245
50,5,0.1,2,0.5999999999999999,0.5114155251141552,0.5789473684210527,0.0837138508371385,0.016494038434133218,-2.796275165592821,0.5061525840853158,0.939117199391172,0.05693123560060065,-8.48533214512063
50,5,0.1,2,0.6499999999999999,0.5057077625570776,0.6666666666666666,0.0228310502283105,0.020792242478722134,-3.061198600846912,0.502903600464576,0.9885844748858448,0.060540406683056824,-7.5495433148811575
50,5,0.1,3,0.35,0.4992389649923896,0.4996186117467582,0.9969558599695586,-0.04974824994912708,-10.036240069844089,0.3333333333333333,0.0015220700152207,-0.005014837601488575,-0.5285113628463178
50,5,0.1,3,0.39999999999999997,0.5034246575342466,0.5017367811655732,0.989345509893455,-0.05012184055858515,-10.174705891594837,0.6216216216216216,0.01750380517503805,-0.005490884342302382,-1.260815408729549
50,5,0.1,3,0.44999999999999996,0.526255707762557,0.5151648351648351,0.8919330289193302,-0.012722058634566547,-9.178630090382326,0.5977337110481586,0.16057838660578386,0.03227072719299651,-2.7446552122247225
50,5,0.1,3,0.49999999999999994,0.5426179604261796,0.5404040404040404,0.5700152207001522,0.02752917137083677,-7.591708833056135,0.5450885668276972,0.515220700152207,0.07257097877012408,-4.256999062711406
50,5,0.1,3,0.5499999999999999,0.5270167427701674,0.554531490015361,0.2747336377473364,0.003769322613285775,-7.594974696397798,0.5179564997470916,0.7792998477929984,0.045801837826402014,-4.814035251684453
50,5,0.1,3,0.5999999999999999,0.515220700152207,0.5877192982456141,0.1019786910197869,0.024920239006691602,-4.36517788826234,0.5083333333333333,0.928462709284627,0.06584108128034005,-7.2072426600409045
50,5,0.1,3,0.6499999999999999,0.5011415525114156,0.5384615384615384,0.01598173515981735,-0.009579339592372893,-3.2480718670109447,0.5005793742757821,0.9863013698630136,0.0290042764181484,-7.926273796654682
50,5,0.1,4,0.35,0.5,0.5,0.997716894977169,-0.04669500114465286,-10.03624006984418,0.5,0.00228310502283105,-0.0018158141919576432,-0.22604262817822854
50,5,0.1,4,0.39999999999999997,0.502283105022831,0.5011547344110855,0.9908675799086758,-0.04487237491555829,-9.678289808532034,0.6,0.0136986301369863,4.877434527594815e-05,-0.6911043194795493
50,5,0.1,4,0.44999999999999996,0.5243531202435312,0.5138648180242634,0.9025875190258752,-0.0073753420114175405,-9.638753281826283,0.6,0.1461187214611872,0.0383632192479344,-2.7446552122247385
50,5,0.1,4,0.49999999999999994,0.541476407914764,0.5389563974267334,0.573820395738204,0.016120703466747655,-8.36046947433792,0.5443449959316518,0.5091324200913242,0.060719345118938284,-4.541251258588025
50,5,0.1,4,0.5499999999999999,0.528158295281583,0.5592948717948718,0.2656012176560122,0.030532933520698524,-7.709256378819117,0.5184630738522954,0.7907153729071538,0.07391284696386724,-4.588097735826273
50,5,0.1,4,0.5999999999999999,0.510654490106545,0.5679611650485437,0.08904109589041095,0.005524127555237568,-3.98601624902982,0.5057803468208093,0.9322678843226788,0.04576439466726834,-7.657891389647893
50,5,0.1,4,0.6499999999999999,0.5011415525114156,0.5384615384615384,0.01598173515981735,-0.012825678873480628,-3.1371367745986367,0.5005793742757821,0.9863013698630136,0.025706191031112713,-8.830304739137686
50,5,0.1,5,0.35,0.4992389649923896,0.4996186117467582,0.9969558599695586,-0.04974824994912708,-10.036240069844089,0.3333333333333333,0.0015220700152207,-0.005014837601488575,-0.5285113628463178
50,5,0.1,5,0.39999999999999997,0.5034246575342466,0.5017314351673721,0.9923896499238964,-0.041130754483558074,-9.877938136167733,0.6551724137931034,0.01445966514459665,0.003978444888725452,-0.5108125027961085
50,5,0.1,5,0.44999999999999996,0.5243531202435312,0.5136402387041773,0.9170471841704718,-0.0026751358358090283,-9.777434503676615,0.6134751773049646,0.13165905631659056,0.04326597862270143,-3.098996570939347
50,5,0.1,5,0.49999999999999994,0.5403348554033486,0.5377492877492878,0.5745814307458144,0.021836298553918887,-7.958633388590239,0.5433006535947712,0.5060882800608828,0.06672407376905443,-4.2478065089476
50,5,0.1,5,0.5499999999999999,0.5289193302891934,0.5506666666666666,0.3143074581430746,0.02001260530984461,-8.227607570726008,0.520234291799787,0.743531202435312,0.0630728486850971,-4.612491445644478
50,5,0.1,5,0.5999999999999999,0.5095129375951294,0.5586854460093896,0.09056316590563165,0.015486081824400477,-3.4091287065951215,0.505175983436853,0.928462709284627,0.056083081075985364,-7.940766419803459
50,5,0.1,5,0.6499999999999999,0.5053272450532724,0.6129032258064516,0.0289193302891933,-0.00298718747772464,-3.2357131812237574,0.5027279812938426,0.9817351598173516,0.03581533913175727,-7.926273796654682
50,5,0.1,6,0.35,0.5007610350076104,0.5003810975609756,0.9992389649923896,-0.04009207050057173,-9.903723925229839,0.75,0.00228310502283105,0.005057488217611983,-0.22604262817822462
50,5,0.1,6,0.39999999999999997,0.502283105022831,0.5011547344110855,0.9908675799086758,-0.03705041440569934,-9.403869134788032,0.6,0.0136986301369863,0.008203169669733557,-0.6641056832437487
50,5,0.1,6,0.44999999999999996,0.5270167427701674,0.5157707685473123,0.8835616438356164,-0.01414163139383906,-8.762081524593945,0.5941644562334217,0.1704718417047184,0.03077530067636647,-3.4487716350021014
50,5,0.1,6,0.49999999999999994,0.541095890410959,0.5385714285714286,0.573820395738204,0.03519377247995226,-8.559236873773221,0.5439739413680782,0.5083713850837138,0.08062086828845327,-4.837868141626231
50,5,0.1,6,0.5499999999999999,0.5232115677321156,0.5451851851851852,0.2800608828006088,0.00013012085086860914,-7.775086010590572,0.5156169994879672,0.7663622526636226,0.04209244945795887,-4.883757933888641
50,5,0.1,6,0.5999999999999999,0.5171232876712328,0.5933609958506224,0.10882800608828005,0.02898395898284223,-2.9878583559938465,0.5094260578131546,0.9254185692541856,0.07027126333626987,-7.3901430071297485
50,5,0.1,6,0.6499999999999999,0.5030441400304414,0.5909090909090909,0.0197869101978691,-0.005404243177328016,-3.1223890334925475,0.5015479876160991,0.9863013698630136,0.03336703018970599,-7.549543314881075
50,5,0.1,7,0.35,0.5,0.5,0.9984779299847792,-0.04824481571637462,-9.993852501719243,0.5,0.0015220700152207,-0.003439178605065485,-0.4179297384011682
50,5,0.1,7,0.39999999999999997,0.5026636225266362,0.5013508297954458,0.9885844748858448,-0.03688308272212815,-9.632002010954109,0.5945945945945946,0.0167427701674277,0.008301181431501048,-1.037066600481929
50,5,0.1,7,0.44999999999999996,0.5273972602739726,0.5161870503597122,0.8736681887366818,0.02657676815882737,-8.203927687777524,0.5891089108910891,0.1811263318112633,0.07374293587544223,-2.865016536518725
50,5,0.1,7,0.49999999999999994,0.539193302891933,0.5369705671213209,0.5692541856925418,0.023536613235044523,-7.804583241079088,0.5417004048582996,0.5091324200913242,0.06845601573939963,-4.247806508947634
50,5,0.1,7,0.5499999999999999,0.5251141552511416,0.547550432276657,0.289193302891933,0.01118435902725956,-7.960278946956931,0.5170630816959669,0.76103500761035,0.05367537608061279,-4.998205075504032
50,5,0.1,7,0.5999999999999999,0.5102739726027398,0.5706806282722513,0.08295281582952815,0.0108044623898782,-4.032092092045599,0.5055395978662289,0.9375951293759512,0.051101544261402676,-7.796347713688419
50,5,0.1,7,0.6499999999999999,0.5019025875190258,0.5581395348837209,0.0182648401826484,0.0089317425839881,-2.3968870876515442,0.5009671179883946,0.9855403348554034,0.04817446725372476,-7.5495433148811575
50,5,0.1,8,0.35,0.5003805175038052,0.5001904761904762,0.9992389649923896,-0.046414382637819274,-9.99385250171934,0.6666666666666666,0.0015220700152207,-0.0015188813499820153,-0.22604262817822462
50,5,0.1,8,0.39999999999999997,0.502283105022831,0.5011574074074074,0.9885844748858448,-0.045715658059757636,-9.72240240677264,0.5833333333333334,0.01598173515981735,-0.0009152551452401569,-1.0867477193084796
50,5,0.1,8,0.44999999999999996,0.5251141552511416,0.5146406388642414,0.882800608828006,-0.0034738966714136232,-8.416995106253331,0.5882352941176471,0.167427701674277,0.04237285800202106,-2.7800290307666606
50,5,0.1,8,0.49999999999999994,0.539193302891933,0.5371304974765682,0.5669710806697108,0.01984002817739272,-8.156087364235303,0.5414987912973409,0.5114155251141552,0.06456235492159124,-4.590964067795173
50,5,0.1,8,0.5499999999999999,0.5270167427701674,0.5590682196339434,0.2557077625570776,-0.005486431023463245,-8.498147009021128,0.517513566847558,0.7983257229832572,0.03618792999124332,-5.34566287377667
50,5,0.1,8,0.5999999999999999,0.510654490106545,0.5714285714285714,0.0852359208523592,0.006784718838841908,-4.4362635418366825,0.5057565789473685,0.9360730593607306,0.04694585207834434,-7.56387977614917
50,5,0.1,8,0.6499999999999999,0.5026636225266362,0.5853658536585366,0.0182648401826484,0.015450244720843997,-2.2899092977494018,0.5013529184383456,0.987062404870624,0.055080564013369804,-7.549543314881045
50,5,0.1,9,0.35,0.502283105022831,0.5011459129106188,0.9984779299847792,-0.04072330063358243,-9.743052204619776,0.8,0.0060882800608828,0.004432498486207415,-0.22604262817821577
50,5,0.1,9,0.39999999999999997,0.5026636225266362,0.5014073180538802,0.9490106544901066,-0.04073205738437469,-9.753018641898777,0.524822695035461,0.0563165905631659,0.004280773621913259,-1.397788725169462
50,5,0.1,9,0.44999999999999996,0.5312024353120244,0.5202769535113749,0.8006088280060882,0.028285566657088035,-8.89790849835257,0.5676567656765676,0.2617960426179604,0.0754641258539619,-2.7789929997350393
50,5,0.1,9,0.49999999999999994,0.5380517503805176,0.5410509031198686,0.5015220700152208,0.02721689106826486,-7.547886935273053,0.5354609929078015,0.5745814307458144,0.07208897821891025,-4.130167471010152
50,5,0.1,9,0.5499999999999999,0.5296803652968036,0.5623003194888179,0.2678843226788432,0.030675501870515376,-7.356953683998597,0.5194805194805194,0.791476407914764,0.07390815726377653,-4.99629323189275
50,5,0.1,9,0.5999999999999999,0.512937595129376,0.5876288659793815,0.0867579908675799,0.03422554201511274,-3.9584479120688725,0.5069843878389483,0.939117199391172,0.07532110693754435,-7.820013479425406
50,5,0.1,9,0.6499999999999999,0.5057077625570776,0.6470588235294118,0.02511415525114155,0.024710219261233624,-2.41292501860607,0.5029103608847497,0.9863013698630136,0.06464118043691625,-7.826989552197887
50,5,0.2,1,0.35,0.5,0.5,0.9961948249619482,-0.045284552424345814,-10.169020683019548,0.5,0.00380517503805175,-0.0003437331968266788,-0.3023270934298201
50,5,0.2,1,0.39999999999999997,0.508751902587519,0.5045329128892393,0.974124809741248,-0.020983117678267216,-9.053999756497484,0.6263736263736264,0.04337899543378995,0.02490284687759159,-1.1098504935423104
50,5,0.2,1,0.44999999999999996,0.5445205479452054,0.5283567619970916,0.8295281582952816,0.04062631204496081,-8.928110595839016,0.6035398230088496,0.2595129375951294,0.08815321741003657,-2.455671064646941
50,5,0.2,1,0.49999999999999994,0.5331050228310502,0.5380577427821522,0.4680365296803653,0.0020954095289986707,-7.969742786907511,0.5292929292929293,0.5981735159817352,0.04607231182173588,-2.953929354819742
50,5,0.2,1,0.5499999999999999,0.5273972602739726,0.5435835351089588,0.3417047184170472,-0.009215346319123796,-8.607650632966172,0.5199778024417314,0.713089802130898,0.0327150607645208,-4.449590835031325
50,5,0.2,1,0.5999999999999999,0.5049467275494672,0.5528455284552846,0.0517503805175038,-0.02644790663866492,-4.521465001789459,0.5025948103792415,0.9581430745814308,0.011900123050087918,-7.6645899952932925
50,5,0.2,1,0.6499999999999999,0.5030441400304414,0.6538461538461539,0.01293759512937595,-0.014057039886604339,-2.4765544086835756,0.5015372790161414,0.9931506849315068,0.024279985078693445,-7.543246565302937
50,5,0.2,2,0.35,0.5,0.5,1.0,-0.04496904067141727,-9.99385250171921,0.0,0.0,0.0,0.0
50,5,0.2,2,0.39999999999999997,0.4988584474885845,0.4994232987312572,0.9885844748858448,-0.04878761813998456,-10.498630751282926,0.4444444444444444,0.0091324200913242,-0.004093513987870945,-1.4823439935283773
50,5,0.2,2,0.44999999999999996,0.5209284627092846,0.5120561157387111,0.8888888888888888,-0.011938996050007589,-9.128836655342333,0.579250720461095,0.15296803652968036,0.03364588008136127,-3.0721374887486683
50,5,0.2,2,0.49999999999999994,0.5296803652968036,0.5289747399702823,0.5418569254185692,0.003202903958081871,-7.752095458432643,0.5304212168486739,0.517503805175038,0.04720469105680403,-3.896842514049142
50,5,0.2,2,0.5499999999999999,0.5228310502283106,0.5522648083623694,0.24124809741248096,0.002180861437450776,-7.0433385215909485,0.51460564751704,0.80441400304414,0.04355521686440866,-5.520374446526116
50,5,0.2,2,0.5999999999999999,0.5095129375951294,0.5570776255707762,0.0928462709284627,-0.0051304898766889595,-3.4547284893465036,0.5051888750518887,0.926179604261796,0.03464237335301856,-8.376339596458674
50,5,0.2,2,0.6499999999999999,0.5091324200913242,0.6714285714285714,0.03576864535768645,0.021515905156062276,-2.9635844481493843,0.5046911649726349,0.982496194824962,0.06155421609231748,-8.393138410060741
50,5,0.2,3,0.35,0.5034246575342466,0.501728774490972,0.9939117199391172,-0.0425958350300113,-9.437759734460508,0.68,0.01293759512937595,0.002457881869486478,-0.5492788136814717
50,5,0.2,3,0.39999999999999997,0.5053272450532724,0.5027472527472527,0.9748858447488584,-0.029467740754337668,-9.350000013540088,0.5875,0.03576864535768645,0.015964722750327454,-1.3546666864463603
50,5,0.2,3,0.44999999999999996,0.5266362252663622,0.5156529516994633,0.8774733637747336,0.014324909167388933,-8.502581916438546,0.5892857142857143,0.17579908675799086,0.060951341140587534,-2.613696964826798
50,5,0.2,3,0.49999999999999994,0.5399543378995434,0.5373665480427047,0.5745814307458144,0.02304099095097789,-7.803016098809245,0.5429272281275552,0.5053272450532724,0.0679760347742191,-4.401952131272443
